age,sex,smoker,payback_type,face_value
54,female,no,1,10000
54,female,no,1,25000
54,female,no,1,50000
54,female,no,1,100000
54,female,no,1,250000
54,female,no,1,1000000
54,female,no,5,10000
54,female,no,5,25000
54,female,no,5,50000
54,female,no,5,100000
54,female,no,5,250000
54,female,no,5,1000000
54,female,no,10,10000
54,female,no,10,25000
54,female,no,10,50000
54,female,no,10,100000
54,female,no,10,250000
54,female,no,10,1000000
54,female,no,25,10000
54,female,no,25,25000
54,female,no,25,50000
54,female,no,25,100000
54,female,no,25,250000
54,female,no,25,1000000
55,male,yes,Annual Forever,10000
55,male,yes,Annual Forever,25000
55,male,yes,Annual Forever,50000
55,male,yes,Annual Forever,100000
55,male,yes,Annual Forever,250000
55,male,yes,Annual Forever,1000000
55,male,yes,1,10000
55,male,yes,1,25000
55,male,yes,1,50000
55,male,yes,1,100000
55,male,yes,1,250000
55,male,yes,1,1000000
55,male,yes,5,10000
55,male,yes,5,25000
55,male,yes,5,50000
55,male,yes,5,100000
55,male,yes,5,250000
55,male,yes,5,1000000
55,male,yes,10,10000
55,male,yes,10,25000
55,male,yes,10,50000
55,male,yes,10,100000
55,male,yes,10,250000
55,male,yes,10,1000000
55,male,yes,25,10000
55,male,yes,25,25000
55,male,yes,25,50000
55,male,yes,25,100000
55,male,yes,25,250000
55,male,yes,25,1000000
55,male,no,Annual Forever,10000
55,male,no,Annual Forever,25000
55,male,no,Annual Forever,50000
55,male,no,Annual Forever,100000
55,male,no,Annual Forever,250000
55,male,no,Annual Forever,1000000
55,male,no,1,10000
55,male,no,1,25000
55,male,no,1,50000
55,male,no,1,100000
55,male,no,1,250000
55,male,no,1,1000000
55,male,no,5,10000
55,male,no,5,25000
55,male,no,5,50000
55,male,no,5,100000
55,male,no,5,250000
55,male,no,5,1000000
55,male,no,10,10000
55,male,no,10,25000
55,male,no,10,50000
55,male,no,10,100000
55,male,no,10,250000
55,male,no,10,1000000
55,male,no,25,10000
55,male,no,25,25000
55,male,no,25,50000
55,male,no,25,100000
55,male,no,25,250000
55,male,no,25,1000000
55,female,yes,Annual Forever,10000
55,female,yes,Annual Forever,25000
55,female,yes,Annual Forever,50000
55,female,yes,Annual Forever,100000
55,female,yes,Annual Forever,250000
55,female,yes,Annual Forever,1000000
55,female,yes,1,10000
55,female,yes,1,25000
55,female,yes,1,50000
55,female,yes,1,100000
55,female,yes,1,250000
55,female,yes,1,1000000
55,female,yes,5,10000
55,female,yes,5,25000
55,female,yes,5,50000
55,female,yes,5,100000
55,female,yes,5,250000
55,female,yes,5,1000000
55,female,yes,10,10000
55,female,yes,10,25000
55,female,yes,10,50000
55,female,yes,10,100000
55,female,yes,10,250000
55,female,yes,10,1000000
55,female,yes,25,10000
55,female,yes,25,25000
55,female,yes,25,50000
55,female,yes,25,100000
55,female,yes,25,250000
55,female,yes,25,1000000
55,female,no,Annual Forever,10000
55,female,no,Annual Forever,25000
55,female,no,Annual Forever,50000
55,female,no,Annual Forever,100000
55,female,no,Annual Forever,250000
55,female,no,Annual Forever,1000000
55,female,no,1,10000
55,female,no,1,25000
55,female,no,1,50000
55,female,no,1,100000
55,female,no,1,250000
55,female,no,1,1000000
55,female,no,5,10000
55,female,no,5,25000
55,female,no,5,50000
55,female,no,5,100000
55,female,no,5,250000
55,female,no,5,1000000
55,female,no,10,10000
55,female,no,10,25000
55,female,no,10,50000
55,female,no,10,100000
55,female,no,10,250000
55,female,no,10,1000000
55,female,no,25,10000
55,female,no,25,25000
55,female,no,25,50000
55,female,no,25,100000
55,female,no,25,250000
55,female,no,25,1000000
56,male,yes,Annual Forever,10000
56,male,yes,Annual Forever,25000
56,male,yes,Annual Forever,50000
56,male,yes,Annual Forever,100000
56,male,yes,Annual Forever,250000
56,male,yes,Annual Forever,1000000
56,male,yes,1,10000
56,male,yes,1,25000
56,male,yes,1,50000
56,male,yes,1,100000
56,male,yes,1,250000
56,male,yes,1,1000000
56,male,yes,5,10000
56,male,yes,5,25000
56,male,yes,5,50000
56,male,yes,5,100000
56,male,yes,5,250000
56,male,yes,5,1000000
56,male,yes,10,10000
56,male,yes,10,25000
56,male,yes,10,50000
56,male,yes,10,100000
56,male,yes,10,250000
56,male,yes,10,1000000
56,male,yes,25,10000
56,male,yes,25,25000
56,male,yes,25,50000
56,male,yes,25,100000
56,male,yes,25,250000
56,male,yes,25,1000000
56,male,no,Annual Forever,10000
56,male,no,Annual Forever,25000
56,male,no,Annual Forever,50000
56,male,no,Annual Forever,100000
56,male,no,Annual Forever,250000
56,male,no,Annual Forever,1000000
56,male,no,1,10000
56,male,no,1,25000
56,male,no,1,50000
56,male,no,1,100000
56,male,no,1,250000
56,male,no,1,1000000
56,male,no,5,10000
56,male,no,5,25000
56,male,no,5,50000
56,male,no,5,100000
56,male,no,5,250000
56,male,no,5,1000000
56,male,no,10,10000
56,male,no,10,25000
56,male,no,10,50000
56,male,no,10,100000
56,male,no,10,250000
56,male,no,10,1000000
56,male,no,25,10000
56,male,no,25,25000
56,male,no,25,50000
56,male,no,25,100000
56,male,no,25,250000
56,male,no,25,1000000
56,female,yes,Annual Forever,10000
56,female,yes,Annual Forever,25000
56,female,yes,Annual Forever,50000
56,female,yes,Annual Forever,100000
56,female,yes,Annual Forever,250000
56,female,yes,Annual Forever,1000000
56,female,yes,1,10000
56,female,yes,1,25000
56,female,yes,1,50000
56,female,yes,1,100000
56,female,yes,1,250000
56,female,yes,1,1000000
56,female,yes,5,10000
56,female,yes,5,25000
56,female,yes,5,50000
56,female,yes,5,100000
56,female,yes,5,250000
56,female,yes,5,1000000
56,female,yes,10,10000
56,female,yes,10,25000
56,female,yes,10,50000
56,female,yes,10,100000
56,female,yes,10,250000
56,female,yes,10,1000000
56,female,yes,25,10000
56,female,yes,25,25000
56,female,yes,25,50000
56,female,yes,25,100000
56,female,yes,25,250000
56,female,yes,25,1000000
56,female,no,Annual Forever,10000
56,female,no,Annual Forever,25000
56,female,no,Annual Forever,50000
56,female,no,Annual Forever,100000
56,female,no,Annual Forever,250000
56,female,no,Annual Forever,1000000
56,female,no,1,10000
56,female,no,1,25000
56,female,no,1,50000
56,female,no,1,100000
56,female,no,1,250000
56,female,no,1,1000000
56,female,no,5,10000
56,female,no,5,25000
56,female,no,5,50000
56,female,no,5,100000
56,female,no,5,250000
56,female,no,5,1000000
56,female,no,10,10000
56,female,no,10,25000
56,female,no,10,50000
56,female,no,10,100000
56,female,no,10,250000
56,female,no,10,1000000
56,female,no,25,10000
56,female,no,25,25000
56,female,no,25,50000
56,female,no,25,100000
56,female,no,25,250000
56,female,no,25,1000000
57,male,yes,Annual Forever,10000
57,male,yes,Annual Forever,25000
57,male,yes,Annual Forever,50000
57,male,yes,Annual Forever,100000
57,male,yes,Annual Forever,250000
57,male,yes,Annual Forever,1000000
57,male,yes,1,10000
57,male,yes,1,25000
57,male,yes,1,50000
57,male,yes,1,100000
57,male,yes,1,250000
57,male,yes,1,1000000
57,male,yes,5,10000
57,male,yes,5,25000
57,male,yes,5,50000
57,male,yes,5,100000
57,male,yes,5,250000
57,male,yes,5,1000000
57,male,yes,10,10000
57,male,yes,10,25000
57,male,yes,10,50000
57,male,yes,10,100000
57,male,yes,10,250000
57,male,yes,10,1000000
57,male,yes,25,10000
57,male,yes,25,25000
57,male,yes,25,50000
57,male,yes,25,100000
57,male,yes,25,250000
57,male,yes,25,1000000
57,male,no,Annual Forever,10000
57,male,no,Annual Forever,25000
57,male,no,Annual Forever,50000
57,male,no,Annual Forever,100000
57,male,no,Annual Forever,250000
57,male,no,Annual Forever,1000000
57,male,no,1,10000
57,male,no,1,25000
57,male,no,1,50000
57,male,no,1,100000
57,male,no,1,250000
57,male,no,1,1000000
57,male,no,5,10000
57,male,no,5,25000
57,male,no,5,50000
57,male,no,5,100000
57,male,no,5,250000
57,male,no,5,1000000
57,male,no,10,10000
57,male,no,10,25000
57,male,no,10,50000
57,male,no,10,100000
57,male,no,10,250000
57,male,no,10,1000000
57,male,no,25,10000
57,male,no,25,25000
57,male,no,25,50000
57,male,no,25,100000
57,male,no,25,250000
57,male,no,25,1000000
57,female,yes,Annual Forever,10000
57,female,yes,Annual Forever,25000
57,female,yes,Annual Forever,50000
57,female,yes,Annual Forever,100000
57,female,yes,Annual Forever,250000
57,female,yes,Annual Forever,1000000
57,female,yes,1,10000
57,female,yes,1,25000
57,female,yes,1,50000
57,female,yes,1,100000
57,female,yes,1,250000
57,female,yes,1,1000000
57,female,yes,5,10000
57,female,yes,5,25000
57,female,yes,5,50000
57,female,yes,5,100000
57,female,yes,5,250000
57,female,yes,5,1000000
57,female,yes,10,10000
57,female,yes,10,25000
57,female,yes,10,50000
57,female,yes,10,100000
57,female,yes,10,250000
57,female,yes,10,1000000
57,female,yes,25,10000
57,female,yes,25,25000
57,female,yes,25,50000
57,female,yes,25,100000
57,female,yes,25,250000
57,female,yes,25,1000000
57,female,no,Annual Forever,10000
57,female,no,Annual Forever,25000
57,female,no,Annual Forever,50000
57,female,no,Annual Forever,100000
57,female,no,Annual Forever,250000
57,female,no,Annual Forever,1000000
57,female,no,1,10000
57,female,no,1,25000
57,female,no,1,50000
57,female,no,1,100000
57,female,no,1,250000
57,female,no,1,1000000
57,female,no,5,10000
57,female,no,5,25000
57,female,no,5,50000
57,female,no,5,100000
57,female,no,5,250000
57,female,no,5,1000000
57,female,no,10,10000
57,female,no,10,25000
57,female,no,10,50000
57,female,no,10,100000
57,female,no,10,250000
57,female,no,10,1000000
57,female,no,25,10000
57,female,no,25,25000
57,female,no,25,50000
57,female,no,25,100000
57,female,no,25,250000
57,female,no,25,1000000
58,male,yes,Annual Forever,10000
58,male,yes,Annual Forever,25000
58,male,yes,Annual Forever,50000
58,male,yes,Annual Forever,100000
58,male,yes,Annual Forever,250000
58,male,yes,Annual Forever,1000000
58,male,yes,1,10000
58,male,yes,1,25000
58,male,yes,1,50000
58,male,yes,1,100000
58,male,yes,1,250000
58,male,yes,1,1000000
58,male,yes,5,10000
58,male,yes,5,25000
58,male,yes,5,50000
58,male,yes,5,100000
58,male,yes,5,250000
58,male,yes,5,1000000
58,male,yes,10,10000
58,male,yes,10,25000
58,male,yes,10,50000
58,male,yes,10,100000
58,male,yes,10,250000
58,male,yes,10,1000000
58,male,yes,25,10000
58,male,yes,25,25000
58,male,yes,25,50000
58,male,yes,25,100000
58,male,yes,25,250000
58,male,yes,25,1000000
58,male,no,Annual Forever,10000
58,male,no,Annual Forever,25000
58,male,no,Annual Forever,50000
58,male,no,Annual Forever,100000
58,male,no,Annual Forever,250000
58,male,no,Annual Forever,1000000
58,male,no,1,10000
58,male,no,1,25000
58,male,no,1,50000
58,male,no,1,100000
58,male,no,1,250000
58,male,no,1,1000000
58,male,no,5,10000
58,male,no,5,25000
58,male,no,5,50000
58,male,no,5,100000
58,male,no,5,250000
58,male,no,5,1000000
58,male,no,10,10000
58,male,no,10,25000
58,male,no,10,50000
58,male,no,10,100000
58,male,no,10,250000
58,male,no,10,1000000
58,male,no,25,10000
58,male,no,25,25000
58,male,no,25,50000
58,male,no,25,100000
58,male,no,25,250000
58,male,no,25,1000000
58,female,yes,Annual Forever,10000
58,female,yes,Annual Forever,25000
58,female,yes,Annual Forever,50000
58,female,yes,Annual Forever,100000
58,female,yes,Annual Forever,250000
58,female,yes,Annual Forever,1000000
58,female,yes,1,10000
58,female,yes,1,25000
58,female,yes,1,50000
58,female,yes,1,100000
58,female,yes,1,250000
58,female,yes,1,1000000
58,female,yes,5,10000
58,female,yes,5,25000
58,female,yes,5,50000
58,female,yes,5,100000
58,female,yes,5,250000
58,female,yes,5,1000000
58,female,yes,10,10000
58,female,yes,10,25000
58,female,yes,10,50000
58,female,yes,10,100000
58,female,yes,10,250000
58,female,yes,10,1000000
58,female,yes,25,10000
58,female,yes,25,25000
58,female,yes,25,50000
58,female,yes,25,100000
58,female,yes,25,250000
58,female,yes,25,1000000
58,female,no,Annual Forever,10000
58,female,no,Annual Forever,25000
58,female,no,Annual Forever,50000
58,female,no,Annual Forever,100000
58,female,no,Annual Forever,250000
58,female,no,Annual Forever,1000000
58,female,no,1,10000
58,female,no,1,25000
58,female,no,1,50000
58,female,no,1,100000
58,female,no,1,250000
58,female,no,1,1000000
58,female,no,5,10000
58,female,no,5,25000
58,female,no,5,50000
58,female,no,5,100000
58,female,no,5,250000
58,female,no,5,1000000
58,female,no,10,10000
58,female,no,10,25000
58,female,no,10,50000
58,female,no,10,100000
58,female,no,10,250000
58,female,no,10,1000000
58,female,no,25,10000
58,female,no,25,25000
58,female,no,25,50000
58,female,no,25,100000
58,female,no,25,250000
58,female,no,25,1000000
59,male,yes,Annual Forever,10000
59,male,yes,Annual Forever,25000
59,male,yes,Annual Forever,50000
59,male,yes,Annual Forever,100000
59,male,yes,Annual Forever,250000
59,male,yes,Annual Forever,1000000
59,male,yes,1,10000
59,male,yes,1,25000
59,male,yes,1,50000
59,male,yes,1,100000
59,male,yes,1,250000
59,male,yes,1,1000000
59,male,yes,5,10000
59,male,yes,5,25000
59,male,yes,5,50000
59,male,yes,5,100000
59,male,yes,5,250000
59,male,yes,5,1000000
59,male,yes,10,10000
59,male,yes,10,25000
59,male,yes,10,50000
59,male,yes,10,100000
59,male,yes,10,250000
59,male,yes,10,1000000
59,male,yes,25,10000
59,male,yes,25,25000
59,male,yes,25,50000
59,male,yes,25,100000
59,male,yes,25,250000
59,male,yes,25,1000000
59,male,no,Annual Forever,10000
59,male,no,Annual Forever,25000
59,male,no,Annual Forever,50000
59,male,no,Annual Forever,100000
59,male,no,Annual Forever,250000
59,male,no,Annual Forever,1000000
59,male,no,1,10000
59,male,no,1,25000
59,male,no,1,50000
59,male,no,1,100000
59,male,no,1,250000
59,male,no,1,1000000
59,male,no,5,10000
59,male,no,5,25000
59,male,no,5,50000
59,male,no,5,100000
59,male,no,5,250000
59,male,no,5,1000000
59,male,no,10,10000
59,male,no,10,25000
59,male,no,10,50000
59,male,no,10,100000
59,male,no,10,250000
59,male,no,10,1000000
59,male,no,25,10000
59,male,no,25,25000
59,male,no,25,50000
59,male,no,25,100000
59,male,no,25,250000
59,male,no,25,1000000
59,female,yes,Annual Forever,10000
59,female,yes,Annual Forever,25000
59,female,yes,Annual Forever,50000
59,female,yes,Annual Forever,100000
59,female,yes,Annual Forever,250000
59,female,yes,Annual Forever,1000000
59,female,yes,1,10000
59,female,yes,1,25000
59,female,yes,1,50000
59,female,yes,1,100000
59,female,yes,1,250000
59,female,yes,1,1000000
59,female,yes,5,10000
59,female,yes,5,25000
59,female,yes,5,50000
59,female,yes,5,100000
59,female,yes,5,250000
59,female,yes,5,1000000
59,female,yes,10,10000
59,female,yes,10,25000
59,female,yes,10,50000
59,female,yes,10,100000
59,female,yes,10,250000
59,female,yes,10,1000000
59,female,yes,25,10000
59,female,yes,25,25000
59,female,yes,25,50000
59,female,yes,25,100000
59,female,yes,25,250000
59,female,yes,25,1000000
59,female,no,Annual Forever,10000
59,female,no,Annual Forever,25000
59,female,no,Annual Forever,50000
59,female,no,Annual Forever,100000
59,female,no,Annual Forever,250000
59,female,no,Annual Forever,1000000
59,female,no,1,10000
59,female,no,1,25000
59,female,no,1,50000
59,female,no,1,100000
59,female,no,1,250000
59,female,no,1,1000000
59,female,no,5,10000
59,female,no,5,25000
59,female,no,5,50000
59,female,no,5,100000
59,female,no,5,250000
59,female,no,5,1000000
59,female,no,10,10000
59,female,no,10,25000
59,female,no,10,50000
59,female,no,10,100000
59,female,no,10,250000
59,female,no,10,1000000
59,female,no,25,10000
59,female,no,25,25000
59,female,no,25,50000
59,female,no,25,100000
59,female,no,25,250000
59,female,no,25,1000000
60,male,yes,Annual Forever,10000
60,male,yes,Annual Forever,25000
60,male,yes,Annual Forever,50000
60,male,yes,Annual Forever,100000
60,male,yes,Annual Forever,250000
60,male,yes,Annual Forever,1000000
60,male,yes,1,10000
60,male,yes,1,25000
60,male,yes,1,50000
60,male,yes,1,100000
60,male,yes,1,250000
60,male,yes,1,1000000
60,male,yes,5,10000
60,male,yes,5,25000
60,male,yes,5,50000
60,male,yes,5,100000
60,male,yes,5,250000
60,male,yes,5,1000000
60,male,yes,10,10000
60,male,yes,10,25000
60,male,yes,10,50000
60,male,yes,10,100000
60,male,yes,10,250000
60,male,yes,10,1000000
60,male,yes,25,10000
60,male,yes,25,25000
60,male,yes,25,50000
60,male,yes,25,100000
60,male,yes,25,250000
60,male,yes,25,1000000
60,male,no,Annual Forever,10000
60,male,no,Annual Forever,25000
60,male,no,Annual Forever,50000
60,male,no,Annual Forever,100000
60,male,no,Annual Forever,250000
60,male,no,Annual Forever,1000000
60,male,no,1,10000
60,male,no,1,25000
60,male,no,1,50000
60,male,no,1,100000
60,male,no,1,250000
60,male,no,1,1000000
60,male,no,5,10000
60,male,no,5,25000
60,male,no,5,50000
60,male,no,5,100000
60,male,no,5,250000
60,male,no,5,1000000
60,male,no,10,10000
60,male,no,10,25000
60,male,no,10,50000
60,male,no,10,100000
60,male,no,10,250000
60,male,no,10,1000000
60,male,no,25,10000
60,male,no,25,25000
60,male,no,25,50000
60,male,no,25,100000
60,male,no,25,250000
60,male,no,25,1000000
60,female,yes,Annual Forever,10000
60,female,yes,Annual Forever,25000
60,female,yes,Annual Forever,50000
60,female,yes,Annual Forever,100000
60,female,yes,Annual Forever,250000
60,female,yes,Annual Forever,1000000
60,female,yes,1,10000
60,female,yes,1,25000
60,female,yes,1,50000
60,female,yes,1,100000
60,female,yes,1,250000
60,female,yes,1,1000000
60,female,yes,5,10000
60,female,yes,5,25000
60,female,yes,5,50000
60,female,yes,5,100000
60,female,yes,5,250000
60,female,yes,5,1000000
60,female,yes,10,10000
60,female,yes,10,25000
60,female,yes,10,50000
60,female,yes,10,100000
60,female,yes,10,250000
60,female,yes,10,1000000
60,female,yes,25,10000
60,female,yes,25,25000
60,female,yes,25,50000
60,female,yes,25,100000
60,female,yes,25,250000
60,female,yes,25,1000000
60,female,no,Annual Forever,10000
60,female,no,Annual Forever,25000
60,female,no,Annual Forever,50000
60,female,no,Annual Forever,100000
60,female,no,Annual Forever,250000
60,female,no,Annual Forever,1000000
60,female,no,1,10000
60,female,no,1,25000
60,female,no,1,50000
60,female,no,1,100000
60,female,no,1,250000
60,female,no,1,1000000
60,female,no,5,10000
60,female,no,5,25000
60,female,no,5,50000
60,female,no,5,100000
60,female,no,5,250000
60,female,no,5,1000000
60,female,no,10,10000
60,female,no,10,25000
60,female,no,10,50000
60,female,no,10,100000
60,female,no,10,250000
60,female,no,10,1000000
60,female,no,25,10000
60,female,no,25,25000
60,female,no,25,50000
60,female,no,25,100000
60,female,no,25,250000
60,female,no,25,1000000
61,male,yes,Annual Forever,10000
61,male,yes,Annual Forever,25000
61,male,yes,Annual Forever,50000
61,male,yes,Annual Forever,100000
61,male,yes,Annual Forever,250000
61,male,yes,Annual Forever,1000000
61,male,yes,1,10000
61,male,yes,1,25000
61,male,yes,1,50000
61,male,yes,1,100000
61,male,yes,1,250000
61,male,yes,1,1000000
61,male,yes,5,10000
61,male,yes,5,25000
61,male,yes,5,50000
61,male,yes,5,100000
61,male,yes,5,250000
61,male,yes,5,1000000
61,male,yes,10,10000
61,male,yes,10,25000
61,male,yes,10,50000
61,male,yes,10,100000
61,male,yes,10,250000
61,male,yes,10,1000000
61,male,yes,25,10000
61,male,yes,25,25000
61,male,yes,25,50000
61,male,yes,25,100000
61,male,yes,25,250000
61,male,yes,25,1000000
61,male,no,Annual Forever,10000
61,male,no,Annual Forever,25000
61,male,no,Annual Forever,50000
61,male,no,Annual Forever,100000
61,male,no,Annual Forever,250000
61,male,no,Annual Forever,1000000
61,male,no,1,10000
61,male,no,1,25000
61,male,no,1,50000
61,male,no,1,100000
61,male,no,1,250000
61,male,no,1,1000000
61,male,no,5,10000
61,male,no,5,25000
61,male,no,5,50000
61,male,no,5,100000
61,male,no,5,250000
61,male,no,5,1000000
61,male,no,10,10000
61,male,no,10,25000
61,male,no,10,50000
61,male,no,10,100000
61,male,no,10,250000
61,male,no,10,1000000
61,male,no,25,10000
61,male,no,25,25000
61,male,no,25,50000
61,male,no,25,100000
61,male,no,25,250000
61,male,no,25,1000000
61,female,yes,Annual Forever,10000
61,female,yes,Annual Forever,25000
61,female,yes,Annual Forever,50000
61,female,yes,Annual Forever,100000
61,female,yes,Annual Forever,250000
61,female,yes,Annual Forever,1000000
61,female,yes,1,10000
61,female,yes,1,25000
61,female,yes,1,50000
61,female,yes,1,100000
61,female,yes,1,250000
61,female,yes,1,1000000
61,female,yes,5,10000
61,female,yes,5,25000
61,female,yes,5,50000
61,female,yes,5,100000
61,female,yes,5,250000
61,female,yes,5,1000000
61,female,yes,10,10000
61,female,yes,10,25000
61,female,yes,10,50000
61,female,yes,10,100000
61,female,yes,10,250000
61,female,yes,10,1000000
61,female,yes,25,10000
61,female,yes,25,25000
61,female,yes,25,50000
61,female,yes,25,100000
61,female,yes,25,250000
61,female,yes,25,1000000
61,female,no,Annual Forever,10000
61,female,no,Annual Forever,25000
61,female,no,Annual Forever,50000
61,female,no,Annual Forever,100000
61,female,no,Annual Forever,250000
61,female,no,Annual Forever,1000000
61,female,no,1,10000
61,female,no,1,25000
61,female,no,1,50000
61,female,no,1,100000
61,female,no,1,250000
61,female,no,1,1000000
61,female,no,5,10000
61,female,no,5,25000
61,female,no,5,50000
61,female,no,5,100000
61,female,no,5,250000
61,female,no,5,1000000
61,female,no,10,10000
61,female,no,10,25000
61,female,no,10,50000
61,female,no,10,100000
61,female,no,10,250000
61,female,no,10,1000000
61,female,no,25,10000
61,female,no,25,25000
61,female,no,25,50000
61,female,no,25,100000
61,female,no,25,250000
61,female,no,25,1000000
62,male,yes,Annual Forever,10000
62,male,yes,Annual Forever,25000
62,male,yes,Annual Forever,50000
62,male,yes,Annual Forever,100000
62,male,yes,Annual Forever,250000
62,male,yes,Annual Forever,1000000
62,male,yes,1,10000
62,male,yes,1,25000
62,male,yes,1,50000
62,male,yes,1,100000
62,male,yes,1,250000
62,male,yes,1,1000000
62,male,yes,5,10000
62,male,yes,5,25000
62,male,yes,5,50000
62,male,yes,5,100000
62,male,yes,5,250000
62,male,yes,5,1000000
62,male,yes,10,10000
62,male,yes,10,25000
62,male,yes,10,50000
62,male,yes,10,100000
62,male,yes,10,250000
62,male,yes,10,1000000
62,male,yes,25,10000
62,male,yes,25,25000
62,male,yes,25,50000
62,male,yes,25,100000
62,male,yes,25,250000
62,male,yes,25,1000000
62,male,no,Annual Forever,10000
62,male,no,Annual Forever,25000
62,male,no,Annual Forever,50000
62,male,no,Annual Forever,100000
62,male,no,Annual Forever,250000
62,male,no,Annual Forever,1000000
62,male,no,1,10000
62,male,no,1,25000
62,male,no,1,50000
62,male,no,1,100000
62,male,no,1,250000
62,male,no,1,1000000
62,male,no,5,10000
62,male,no,5,25000
62,male,no,5,50000
62,male,no,5,100000
62,male,no,5,250000
62,male,no,5,1000000
62,male,no,10,10000
62,male,no,10,25000
62,male,no,10,50000
62,male,no,10,100000
62,male,no,10,250000
62,male,no,10,1000000
62,male,no,25,10000
62,male,no,25,25000
62,male,no,25,50000
62,male,no,25,100000
62,male,no,25,250000
62,male,no,25,1000000
62,female,yes,Annual Forever,10000
62,female,yes,Annual Forever,25000
62,female,yes,Annual Forever,50000
62,female,yes,Annual Forever,100000
62,female,yes,Annual Forever,250000
62,female,yes,Annual Forever,1000000
62,female,yes,1,10000
62,female,yes,1,25000
62,female,yes,1,50000
62,female,yes,1,100000
62,female,yes,1,250000
62,female,yes,1,1000000
62,female,yes,5,10000
62,female,yes,5,25000
62,female,yes,5,50000
62,female,yes,5,100000
62,female,yes,5,250000
62,female,yes,5,1000000
62,female,yes,10,10000
62,female,yes,10,25000
62,female,yes,10,50000
62,female,yes,10,100000
62,female,yes,10,250000
62,female,yes,10,1000000
62,female,yes,25,10000
62,female,yes,25,25000
62,female,yes,25,50000
62,female,yes,25,100000
62,female,yes,25,250000
62,female,yes,25,1000000
62,female,no,Annual Forever,10000
62,female,no,Annual Forever,25000
62,female,no,Annual Forever,50000
62,female,no,Annual Forever,100000
62,female,no,Annual Forever,250000
62,female,no,Annual Forever,1000000
62,female,no,1,10000
62,female,no,1,25000
62,female,no,1,50000
62,female,no,1,100000
62,female,no,1,250000
62,female,no,1,1000000
62,female,no,5,10000
62,female,no,5,25000
62,female,no,5,50000
62,female,no,5,100000
62,female,no,5,250000
62,female,no,5,1000000
62,female,no,10,10000
62,female,no,10,25000
62,female,no,10,50000
62,female,no,10,100000
62,female,no,10,250000
62,female,no,10,1000000
62,female,no,25,10000
62,female,no,25,25000
62,female,no,25,50000
62,female,no,25,100000
62,female,no,25,250000
62,female,no,25,1000000
63,male,yes,Annual Forever,10000
63,male,yes,Annual Forever,25000
63,male,yes,Annual Forever,50000
63,male,yes,Annual Forever,100000
63,male,yes,Annual Forever,250000
63,male,yes,Annual Forever,1000000
63,male,yes,1,10000
63,male,yes,1,25000
63,male,yes,1,50000
63,male,yes,1,100000
63,male,yes,1,250000
63,male,yes,1,1000000
63,male,yes,5,10000
63,male,yes,5,25000
63,male,yes,5,50000
63,male,yes,5,100000
63,male,yes,5,250000
63,male,yes,5,1000000
63,male,yes,10,10000
63,male,yes,10,25000
63,male,yes,10,50000
63,male,yes,10,100000
63,male,yes,10,250000
63,male,yes,10,1000000
63,male,yes,25,10000
63,male,yes,25,25000
63,male,yes,25,50000
63,male,yes,25,100000
63,male,yes,25,250000
63,male,yes,25,1000000
63,male,no,Annual Forever,10000
63,male,no,Annual Forever,25000
63,male,no,Annual Forever,50000
63,male,no,Annual Forever,100000
63,male,no,Annual Forever,250000
63,male,no,Annual Forever,1000000
63,male,no,1,10000
63,male,no,1,25000
63,male,no,1,50000
63,male,no,1,100000
63,male,no,1,250000
63,male,no,1,1000000
63,male,no,5,10000
63,male,no,5,25000
63,male,no,5,50000
63,male,no,5,100000
63,male,no,5,250000
63,male,no,5,1000000
63,male,no,10,10000
63,male,no,10,25000
63,male,no,10,50000
63,male,no,10,100000
63,male,no,10,250000
63,male,no,10,1000000
63,male,no,25,10000
63,male,no,25,25000
63,male,no,25,50000
63,male,no,25,100000
63,male,no,25,250000
63,male,no,25,1000000
63,female,yes,Annual Forever,10000
63,female,yes,Annual Forever,25000
63,female,yes,Annual Forever,50000
63,female,yes,Annual Forever,100000
63,female,yes,Annual Forever,250000
63,female,yes,Annual Forever,1000000
63,female,yes,1,10000
63,female,yes,1,25000
63,female,yes,1,50000
63,female,yes,1,100000
63,female,yes,1,250000
63,female,yes,1,1000000
63,female,yes,5,10000
63,female,yes,5,25000
63,female,yes,5,50000
63,female,yes,5,100000
63,female,yes,5,250000
63,female,yes,5,1000000
63,female,yes,10,10000
63,female,yes,10,25000
63,female,yes,10,50000
63,female,yes,10,100000
63,female,yes,10,250000
63,female,yes,10,1000000
63,female,yes,25,10000
63,female,yes,25,25000
63,female,yes,25,50000
63,female,yes,25,100000
63,female,yes,25,250000
63,female,yes,25,1000000
63,female,no,Annual Forever,10000
63,female,no,Annual Forever,25000
63,female,no,Annual Forever,50000
63,female,no,Annual Forever,100000
63,female,no,Annual Forever,250000
63,female,no,Annual Forever,1000000
63,female,no,1,10000
63,female,no,1,25000
63,female,no,1,50000
63,female,no,1,100000
63,female,no,1,250000
63,female,no,1,1000000
63,female,no,5,10000
63,female,no,5,25000
63,female,no,5,50000
63,female,no,5,100000
63,female,no,5,250000
63,female,no,5,1000000
63,female,no,10,10000
63,female,no,10,25000
63,female,no,10,50000
63,female,no,10,100000
63,female,no,10,250000
63,female,no,10,1000000
63,female,no,25,10000
63,female,no,25,25000
63,female,no,25,50000
63,female,no,25,100000
63,female,no,25,250000
63,female,no,25,1000000
64,male,yes,Annual Forever,10000
64,male,yes,Annual Forever,25000
